Format Version,1.22,Take Name,Take 2022-05-25 02.04.15 PM_002,Capture Frame Rate,120.000000,Export Frame Rate,60.000000,Capture Start Time,2022-05-25 05.22.38.302 PM,Total Frames in Take,2969,Total Exported Frames,1485,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1344,22.400000,-0.117159,-0.375615,-0.025196,0.918995,-0.116362,1.283266,0.201769,0.000659,-0.066480,1.277402,0.194929,0.922963,-0.177000,1.291147,0.215966,0.965385,-0.108455,1.290505,0.243096,0.000000,-0.113515,1.274009,0.153085,0.890790,-0.066393,1.277485,0.195432,-0.177013,1.291207,0.216291,,,,-0.113593,1.273853,0.152189,-0.171138,1.117988,-1.395150,,,,,,,,,,,,,,,,,,,,,,,,
1345,22.416667,-0.116851,-0.367402,-0.020164,0.922472,-0.113305,1.283718,0.206899,0.000391,-0.063517,1.278225,0.199130,0.956722,-0.173723,1.291160,0.222223,0.949484,-0.104676,1.291103,0.248056,0.945332,-0.111305,1.274383,0.158188,0.905322,,,,-0.173616,1.291206,0.222504,-0.104941,1.291124,0.248064,-0.111146,1.274317,0.157903,-0.171081,1.117708,-1.395049,,,,,,,,,,,,,,,,,,,,,,,,
1346,22.433333,-0.117640,-0.355409,-0.019713,0.927069,-0.110023,1.283777,0.211704,0.000604,-0.060463,1.278165,0.202662,0.959858,-0.170010,1.291366,0.228570,0.954913,-0.100323,1.291151,0.252623,0.947698,-0.109294,1.274428,0.162959,0.902850,,,,-0.169707,1.291413,0.228922,-0.100775,1.291203,0.252732,-0.109150,1.274331,0.162509,-0.171135,1.117984,-1.395164,,,,,,,,,,,,,,,,,,,,,,,,
1347,22.450000,-0.116928,-0.347529,-0.023185,0.930061,-0.106923,1.283501,0.216688,0.000561,-0.057558,1.277555,0.206833,0.928428,-0.166575,1.291465,0.234542,0.915558,-0.096519,1.290601,0.257483,0.899727,-0.107040,1.274384,0.167895,0.894638,-0.057284,1.277501,0.207158,-0.166147,1.291443,0.234933,-0.097052,1.290718,0.257422,-0.107228,1.274345,0.167219,-0.171152,1.117997,-1.395165,,,,,,,,,,,,,,,,,,,,,,,,
1348,22.466667,-0.119393,-0.336122,-0.020833,0.933988,-0.103637,1.283666,0.221482,0.000339,-0.054528,1.277678,0.210443,0.951591,-0.162833,1.291707,0.240761,0.931589,-0.092234,1.290961,0.261974,0.926492,-0.104952,1.274316,0.172750,0.971905,-0.054401,1.277521,0.210502,-0.162404,1.291600,0.240928,-0.092699,1.291143,0.261939,-0.105044,1.274399,0.172566,-0.171084,1.117714,-1.395053,,,,,,,,,,,,,,,,,,,,,,,,
1349,22.483333,-0.116274,-0.322831,-0.013301,0.939193,-0.100726,1.283846,0.225888,0.000666,-0.051895,1.278535,0.213366,0.854505,-0.159418,1.291057,0.246955,0.908464,-0.088210,1.291196,0.266040,0.883515,-0.103380,1.274594,0.177192,0.924220,-0.052370,1.278753,0.212754,-0.158861,1.291219,0.247000,-0.088736,1.291052,0.266571,-0.102985,1.274371,0.177206,-0.171116,1.117976,-1.395153,,,,,,,,,,,,,,,,,,,,,,,,
1350,22.500000,-0.113927,-0.311572,-0.014219,0.943261,-0.097425,1.283828,0.230470,0.000824,-0.048918,1.278467,0.216771,0.818979,-0.155586,1.291062,0.252955,0.893892,-0.083949,1.290893,0.270362,0.848468,-0.101248,1.274889,0.181794,0.908085,-0.049396,1.278663,0.215915,-0.154954,1.291224,0.253001,-0.084663,1.290763,0.271030,-0.100773,1.274674,0.181895,-0.171584,1.118075,-1.395184,,,,,,,,,,,,,,,,,,,,,,,,
1351,22.516667,-0.112134,-0.305006,-0.011147,0.945660,-0.094535,1.283577,0.234871,0.000714,-0.046203,1.278513,0.220457,0.832541,-0.152401,1.290443,0.258214,0.927381,-0.080519,1.290630,0.274579,0.909374,-0.099016,1.274723,0.186235,0.869650,-0.046643,1.278496,0.219513,-0.152142,1.290409,0.257691,-0.080549,1.290680,0.275399,-0.098837,1.274722,0.186826,-0.171564,1.118074,-1.395183,,,,,,,,,,,,,,,,,,,,,,,,
1352,22.533333,-0.116008,-0.289860,-0.008567,0.949974,-0.091457,1.283509,0.239049,0.000586,-0.043614,1.278292,0.223137,0.870445,-0.148544,1.290604,0.264175,0.879279,-0.076176,1.290850,0.278234,0.867884,-0.097496,1.274291,0.190650,0.876004,-0.043845,1.278431,0.222675,-0.148163,1.290664,0.263863,-0.076308,1.290824,0.279130,-0.097533,1.274117,0.190563,-0.171097,1.117987,-1.395155,,,,,,,,,,,,,,,,,,,,,,,,
1353,22.550000,-0.117135,-0.281993,-0.008554,0.952201,-0.088255,1.283299,0.243710,0.000585,-0.040689,1.277942,0.227030,0.875533,-0.144908,1.290570,0.269750,0.928821,-0.072320,1.290661,0.282630,0.906543,-0.095101,1.274024,0.195429,0.923385,-0.040385,1.277866,0.227152,-0.144502,1.290472,0.269601,-0.072511,1.290837,0.283072,-0.095658,1.274029,0.195014,-0.171117,1.117969,-1.395159,,,,,,,,,,,,,,,,,,,,,,,,
1354,22.566667,-0.115958,-0.271369,-0.008452,0.955427,-0.085106,1.283271,0.248026,0.000539,-0.037928,1.277893,0.230285,0.893495,-0.141159,1.290547,0.275332,0.967835,-0.068305,1.290486,0.286608,0.917836,-0.093030,1.274158,0.199880,0.873935,-0.037405,1.277801,0.230438,-0.140988,1.290465,0.275231,-0.068381,1.290642,0.286943,-0.093674,1.274180,0.199484,-0.171568,1.118084,-1.395179,,,,,,,,,,,,,,,,,,,,,,,,
1355,22.583333,-0.117057,-0.259346,-0.008294,0.958628,-0.081969,1.283430,0.252429,0.000664,-0.035262,1.277887,0.233532,0.866729,-0.137307,1.290909,0.281106,0.951906,-0.064196,1.290640,0.290574,0.909353,-0.091111,1.274283,0.204506,0.844218,-0.034637,1.277798,0.233721,-0.137335,1.290864,0.281160,-0.064168,1.290794,0.290920,-0.091751,1.274260,0.203877,-0.171535,1.118076,-1.395169,,,,,,,,,,,,,,,,,,,,,,,,
1356,22.600000,-0.117300,-0.247648,-0.008549,0.961685,-0.078683,1.283466,0.256542,0.000659,-0.032461,1.277781,0.236528,0.872998,-0.133293,1.291110,0.286539,0.957157,-0.059978,1.290594,0.294253,0.902427,-0.089001,1.274379,0.208846,0.842957,-0.031861,1.277700,0.236725,-0.133177,1.291066,0.286607,-0.060063,1.290751,0.294610,-0.089664,1.274345,0.208182,-0.171080,1.117728,-1.395072,,,,,,,,,,,,,,,,,,,,,,,,
1357,22.616667,-0.117436,-0.235487,-0.008005,0.964723,-0.075539,1.283557,0.260558,0.000568,-0.029842,1.277797,0.239392,0.898850,-0.129367,1.291288,0.291915,0.969577,-0.055883,1.290636,0.297792,0.916159,-0.087063,1.274508,0.213132,0.849653,-0.029313,1.277630,0.239759,-0.129139,1.291163,0.291963,-0.055962,1.290872,0.298008,-0.087799,1.274573,0.212456,-0.171105,1.117765,-1.395084,,,,,,,,,,,,,,,,,,,,,,,,
1358,22.633333,-0.116626,-0.223555,-0.006523,0.967667,-0.072297,1.283699,0.264322,0.000575,-0.027135,1.277998,0.242021,0.860655,-0.125336,1.291348,0.297015,0.965390,-0.051729,1.290723,0.301071,0.911976,-0.084987,1.274727,0.217180,0.839035,-0.026561,1.277788,0.242422,-0.125089,1.291184,0.296988,-0.051750,1.291004,0.301320,-0.085860,1.274834,0.216518,-0.171057,1.117768,-1.395064,,,,,,,,,,,,,,,,,,,,,,,,
1359,22.650000,-0.116267,-0.211551,-0.005513,0.970411,-0.069101,1.283846,0.268159,0.000563,-0.024507,1.278139,0.244744,0.904154,-0.121312,1.291494,0.302160,0.977805,-0.047628,1.290818,0.304396,0.932928,-0.082957,1.274931,0.221335,0.844077,-0.023989,1.278024,0.245133,-0.120993,1.291382,0.302154,-0.047722,1.291021,0.304624,-0.083774,1.274963,0.220683,-0.171056,1.117742,-1.395060,,,,,,,,,,,,,,,,,,,,,,,,
1360,22.666667,-0.114874,-0.198598,-0.005210,0.973312,-0.065809,1.284031,0.271756,0.000515,-0.021860,1.278327,0.247152,0.912230,-0.117089,1.291655,0.307150,0.992928,-0.043373,1.290842,0.307437,0.940883,-0.080914,1.275301,0.225285,0.865989,-0.021295,1.278160,0.247461,-0.116882,1.291519,0.307092,-0.043387,1.291065,0.307645,-0.081726,1.275390,0.224805,-0.171119,1.117782,-1.395101,,,,,,,,,,,,,,,,,,,,,,,,
1361,22.683333,-0.115745,-0.187676,-0.005742,0.975371,-0.062277,1.284276,0.275073,0.000557,-0.018901,1.278380,0.249515,0.892658,-0.112738,1.292129,0.311577,0.965293,-0.039036,1.291030,0.310246,0.898258,-0.078432,1.275564,0.228953,0.843703,-0.018384,1.278209,0.249914,-0.112436,1.291959,0.311443,-0.039014,1.291274,0.310459,-0.079353,1.275674,0.228449,-0.171563,1.118086,-1.395175,,,,,,,,,,,,,,,,,,,,,,,,
1362,22.700000,-0.114546,-0.176996,-0.005870,0.977506,-0.058891,1.284507,0.278323,0.000732,-0.016090,1.278592,0.251817,0.852091,-0.108534,1.292361,0.315932,0.933835,-0.034881,1.291103,0.313006,0.906324,-0.076058,1.275971,0.232537,0.836128,-0.015703,1.278532,0.252527,-0.108140,1.292192,0.315633,-0.034729,1.291267,0.313068,-0.077057,1.276044,0.232081,-0.171048,1.117741,-1.395048,,,,,,,,,,,,,,,,,,,,,,,,
1363,22.716667,-0.113896,-0.166807,-0.006764,0.979366,-0.055483,1.284547,0.281330,0.000972,-0.013254,1.278527,0.253946,0.832274,-0.104319,1.292509,0.319959,0.849684,-0.030747,1.290976,0.315530,0.896953,-0.073611,1.276176,0.235885,0.794886,-0.012943,1.278461,0.254620,-0.103658,1.292248,0.319268,-0.030604,1.291167,0.315743,-0.074805,1.276309,0.235678,-0.171104,1.117734,-1.395088,,,,,,,,,,,,,,,,,,,,,,,,
1364,22.733333,-0.115533,-0.155264,-0.003355,0.981088,-0.052247,1.284554,0.284498,0.000525,-0.010666,1.278576,0.256131,0.888192,-0.100172,1.292494,0.324257,0.976485,-0.026722,1.291200,0.318071,0.919341,-0.071430,1.275945,0.239533,0.878044,-0.010241,1.278438,0.256767,-0.100120,1.292359,0.324311,-0.026538,1.291378,0.317865,-0.072109,1.276048,0.239044,-0.171130,1.117763,-1.395090,,,,,,,,,,,,,,,,,,,,,,,,
1365,22.750000,-0.114451,-0.144314,-0.003610,0.982884,-0.048992,1.284546,0.287218,0.000580,-0.008060,1.278535,0.257929,0.873502,-0.096009,1.292505,0.328042,0.933488,-0.022716,1.291033,0.320240,0.930922,-0.069181,1.276111,0.242663,0.888262,-0.007784,1.278461,0.258552,-0.095725,1.292333,0.327734,-0.022589,1.291170,0.320128,-0.069884,1.276222,0.242492,-0.171107,1.117751,-1.395075,,,,,,,,,,,,,,,,,,,,,,,,
1366,22.766667,-0.112765,-0.132887,-0.002464,0.984693,-0.045946,1.284578,0.290102,0.000668,-0.005705,1.278676,0.259849,0.846284,-0.092003,1.292386,0.332035,0.906020,-0.018911,1.290955,0.322526,0.904796,-0.067164,1.276294,0.245999,0.844730,-0.005534,1.278604,0.260687,-0.091793,1.292207,0.331749,-0.018548,1.291123,0.322409,-0.067923,1.276382,0.245617,-0.171105,1.117743,-1.395085,,,,,,,,,,,,,,,,,,,,,,,,
1367,22.783333,-0.112405,-0.120597,-0.002664,0.986314,-0.042697,1.284243,0.292599,0.000442,-0.003231,1.278255,0.261359,0.881162,-0.087685,1.292140,0.335661,0.950693,-0.014854,1.290498,0.324356,0.928611,-0.065019,1.276078,0.249022,0.870423,-0.002679,1.277828,0.261586,-0.087655,1.291851,0.335581,-0.014709,1.290906,0.324432,-0.065782,1.276400,0.248792,-0.171121,1.117749,-1.395093,,,,,,,,,,,,,,,,,,,,,,,,
1368,22.800000,-0.112282,-0.112486,-0.002671,0.987285,-0.039381,1.284136,0.294829,0.000433,-0.000438,1.278094,0.262949,0.879230,-0.083650,1.292092,0.338619,0.952208,-0.011015,1.290325,0.326133,0.935304,-0.062422,1.276034,0.251615,0.851077,0.000120,1.277754,0.263224,-0.083459,1.291817,0.338431,-0.011034,1.290655,0.326123,-0.063197,1.276333,0.251542,-0.171090,1.117717,-1.395056,,,,,,,,,,,,,,,,,,,,,,,,
1369,22.816667,-0.109773,-0.101341,-0.000814,0.988777,-0.036142,1.284224,0.297189,0.000598,0.002076,1.278409,0.264402,0.879795,-0.079416,1.291885,0.342012,0.956539,-0.007081,1.290310,0.327870,0.927695,-0.060146,1.276293,0.254471,0.850612,0.002782,1.278223,0.264809,-0.079460,1.291699,0.341815,-0.006811,1.290506,0.327739,-0.061121,1.276482,0.254414,-0.171054,1.117733,-1.395063,,,,,,,,,,,,,,,,,,,,,,,,
1370,22.833333,-0.109385,-0.092333,0.000132,0.989702,-0.032674,1.283970,0.299191,0.000539,0.004941,1.278180,0.265709,0.892733,-0.075125,1.291597,0.344801,0.949746,-0.003059,1.290031,0.329342,0.947392,-0.057452,1.276074,0.256911,0.862945,0.005487,1.277902,0.266133,-0.075071,1.291325,0.344472,-0.002847,1.290304,0.329206,-0.058310,1.276361,0.256984,-0.171117,1.117744,-1.395088,,,,,,,,,,,,,,,,,,,,,,,,
1371,22.850000,-0.114603,-0.080393,0.005669,0.990137,-0.029447,1.283400,0.300858,0.000883,0.007365,1.277502,0.266515,0.836081,-0.070806,1.291236,0.347426,0.945724,0.000862,1.290016,0.330192,0.872617,-0.055209,1.274844,0.259301,0.776771,0.008050,1.277559,0.267110,-0.070357,1.291144,0.347086,0.001055,1.290137,0.330499,-0.056710,1.274759,0.258728,-0.171594,1.118071,-1.395180,,,,,,,,,,,,,,,,,,,,,,,,
1372,22.866667,-0.110967,-0.067540,0.008011,0.991494,-0.025726,1.283107,0.302685,0.000879,0.010184,1.277535,0.267346,0.852442,-0.065865,1.290521,0.350375,0.917167,0.005328,1.289590,0.331258,0.872194,-0.052552,1.274780,0.261758,0.791826,0.010909,1.277244,0.267823,-0.065260,1.290248,0.350041,0.005253,1.289987,0.331590,-0.053952,1.274974,0.261267,-0.171075,1.117750,-1.395051,,,,,,,,,,,,,,,,,,,,,,,,
1373,22.883333,-0.108177,-0.061334,0.000918,0.992237,-0.022046,1.283192,0.304146,0.000315,0.013391,1.277316,0.268383,0.927155,-0.061550,1.290893,0.352320,0.937675,0.009410,1.289018,0.332420,0.970902,-0.049436,1.275542,0.263462,0.903846,0.013756,1.276759,0.268449,-0.061435,1.290499,0.352163,0.009360,1.289533,0.332453,-0.049878,1.275988,0.263523,-0.171103,1.117712,-1.395071,,,,,,,,,,,,,,,,,,,,,,,,
1374,22.900000,-0.106116,-0.055844,0.001377,0.992783,-0.018075,1.282833,0.305519,0.000445,0.016964,1.277104,0.269341,0.940973,-0.057044,1.290334,0.354158,0.942219,0.013692,1.288541,0.333467,0.968928,-0.045914,1.275351,0.265109,0.922630,0.016898,1.276459,0.269352,-0.057260,1.289948,0.354814,0.013751,1.289117,0.333331,-0.045699,1.275788,0.264608,-0.171568,1.118059,-1.395171,,,,,,,,,,,,,,,,,,,,,,,,
1375,22.916667,-0.101768,-0.043876,0.000381,0.993840,-0.014908,1.282949,0.307440,0.000443,0.019241,1.277409,0.270393,0.845649,-0.052683,1.290166,0.357054,0.942139,0.017535,1.288282,0.334678,0.904740,-0.043726,1.275941,0.267637,0.825533,0.019757,1.276666,0.270401,-0.052838,1.289635,0.356815,0.017698,1.288913,0.334607,-0.044273,1.276577,0.267956,-0.171576,1.118067,-1.395176,,,,,,,,,,,,,,,,,,,,,,,,
1376,22.933333,-0.105264,-0.039342,0.003241,0.993661,-0.010601,1.282214,0.308041,0.000524,0.023218,1.276555,0.270709,0.911089,-0.047932,1.289624,0.357962,0.956166,0.022077,1.287887,0.334927,0.930194,-0.039766,1.274789,0.268568,0.914697,0.022857,1.275826,0.270600,-0.047987,1.289272,0.358671,0.021942,1.288461,0.334898,-0.039189,1.275266,0.267986,-0.171040,1.117746,-1.395041,,,,,,,,,,,,,,,,,,,,,,,,
1377,22.950000,-0.105357,-0.025908,0.004421,0.994087,-0.007395,1.281853,0.309489,0.000572,0.025401,1.276168,0.271260,0.896109,-0.043362,1.289295,0.360396,0.971156,0.025999,1.287518,0.335482,0.914068,-0.037618,1.274432,0.270818,0.850277,0.025988,1.275785,0.271684,-0.043313,1.289033,0.360445,0.026225,1.287911,0.335371,-0.038536,1.274712,0.270435,-0.171085,1.117745,-1.395062,,,,,,,,,,,,,,,,,,,,,,,,
1378,22.966667,-0.104331,-0.021770,0.005781,0.994288,-0.003403,1.281523,0.310278,0.000468,0.029076,1.275974,0.271759,0.969219,-0.038948,1.288796,0.361505,0.911416,0.030201,1.287199,0.335996,0.922382,-0.033941,1.274120,0.271853,0.895749,0.029073,1.275455,0.272075,-0.039002,1.288435,0.361966,0.030453,1.287758,0.335879,-0.034142,1.274476,0.271164,-0.171561,1.118056,-1.395161,,,,,,,,,,,,,,,,,,,,,,,,
1379,22.983333,-0.102232,-0.016760,0.005557,0.994604,0.000460,1.281244,0.311314,0.000496,0.032547,1.275813,0.272451,0.902384,-0.034563,1.288352,0.362922,0.923191,0.034327,1.286766,0.336720,0.987479,-0.030469,1.274045,0.273164,0.867629,0.031874,1.275220,0.272757,-0.034417,1.288038,0.363399,0.034253,1.287242,0.336633,-0.029840,1.274454,0.272437,-0.171512,1.118038,-1.395125,,,,,,,,,,,,,,,,,,,,,,,,
1380,23.000000,-0.097591,-0.008467,0.003878,0.995183,0.004039,1.281118,0.312274,0.000356,0.035464,1.275896,0.272846,0.968313,-0.030108,1.287910,0.364508,0.933553,0.038339,1.286239,0.337177,0.926530,-0.027540,1.274425,0.274566,0.942194,0.035375,1.275323,0.273256,-0.030199,1.287498,0.364836,0.038587,1.286834,0.336883,-0.027602,1.274837,0.274109,-0.171530,1.118037,-1.395151,,,,,,,,,,,,,,,,,,,,,,,,
1381,23.016667,-0.098730,0.001470,0.008787,0.995074,0.007435,1.280729,0.313098,0.000592,0.038077,1.275652,0.273039,0.921324,-0.025674,1.287388,0.366012,0.943529,0.042203,1.286180,0.337271,0.932834,-0.024864,1.273695,0.276068,0.885585,0.038772,1.275234,0.272834,-0.025830,1.287174,0.366213,0.042305,1.286530,0.337314,-0.025486,1.273960,0.276013,-0.171575,1.118085,-1.395168,,,,,,,,,,,,,,,,,,,,,,,,
1382,23.033333,-0.101161,0.007691,0.014085,0.994741,0.010992,1.280420,0.313955,0.000590,0.041142,1.275425,0.273515,0.934582,-0.021469,1.287038,0.367275,0.859672,0.046027,1.286316,0.337633,0.948249,-0.021733,1.272899,0.277397,0.913651,0.041861,1.275165,0.273565,-0.021485,1.286865,0.367280,0.046262,1.286595,0.337718,-0.022726,1.273063,0.277246,-0.171546,1.118069,-1.395149,,,,,,,,,,,,,,,,,,,,,,,,
1383,23.050000,-0.096483,0.012407,0.010774,0.995199,0.014788,1.280523,0.314537,0.000321,0.044541,1.275675,0.273786,0.928999,-0.017151,1.286895,0.368202,0.976906,0.050074,1.285935,0.337956,0.949180,-0.018314,1.273589,0.278204,0.925421,0.044966,1.275334,0.273946,-0.017118,1.286662,0.368184,0.050203,1.286274,0.337937,-0.018922,1.273837,0.278078,-0.171063,1.117753,-1.395046,,,,,,,,,,,,,,,,,,,,,,,,
1384,23.066667,-0.097555,0.018595,0.012963,0.994972,0.018158,1.280333,0.315309,0.000444,0.047406,1.275486,0.274194,0.905503,-0.013116,1.286724,0.369362,0.970331,0.053722,1.285909,0.338266,0.925828,-0.015381,1.273211,0.279416,0.912350,0.047760,1.275247,0.274640,-0.013083,1.286516,0.369225,0.053968,1.286184,0.338106,-0.016017,1.273392,0.279281,-0.171539,1.118071,-1.395162,,,,,,,,,,,,,,,,,,,,,,,,
1385,23.083333,-0.095364,0.020452,0.012450,0.995155,0.021719,1.280141,0.315851,0.000414,0.050811,1.275429,0.274609,0.931403,-0.009348,1.286344,0.370045,0.979214,0.057375,1.285566,0.338702,0.938339,-0.011960,1.273223,0.280050,0.884415,0.051209,1.274736,0.274705,-0.009340,1.285877,0.369871,0.057635,1.286238,0.338801,-0.012664,1.273757,0.280036,-0.171574,1.118078,-1.395168,,,,,,,,,,,,,,,,,,,,,,,,
1386,23.100000,-0.098697,0.026893,0.017861,0.994594,0.025491,1.279593,0.316224,0.000480,0.054057,1.274884,0.274616,0.927332,-0.004886,1.285862,0.370799,0.966429,0.061403,1.285516,0.338542,0.921850,-0.008609,1.272110,0.280938,0.874930,0.054519,1.274577,0.274772,-0.004995,1.285614,0.370682,0.061822,1.285867,0.338536,-0.009421,1.272339,0.280908,-0.171529,1.118064,-1.395150,,,,,,,,,,,,,,,,,,,,,,,,
1387,23.116667,-0.097775,0.032080,0.014261,0.994589,0.029238,1.279281,0.316601,0.000855,0.057362,1.274399,0.274713,0.884421,-0.000559,1.285717,0.371476,0.924671,0.065411,1.284874,0.338581,0.853256,-0.005261,1.272131,0.281635,0.786904,0.057837,1.273984,0.274804,-0.000615,1.285445,0.371575,0.066039,1.285369,0.338832,-0.006409,1.272381,0.281143,-0.171518,1.118053,-1.395157,,,,,,,,,,,,,,,,,,,,,,,,
1388,23.133333,-0.097278,0.036142,0.016686,0.994461,0.032917,1.278975,0.317178,0.000690,0.060700,1.274248,0.275045,0.943939,0.003566,1.285238,0.372313,0.904411,0.069254,1.284692,0.338853,0.904561,-0.001852,1.271722,0.282502,0.813309,0.061531,1.273826,0.275017,0.003602,1.284977,0.372185,0.069537,1.285111,0.339043,-0.003085,1.272010,0.282473,-0.171568,1.118057,-1.395168,,,,,,,,,,,,,,,,,,,,,,,,
1389,23.150000,-0.094592,0.040116,0.013942,0.994610,0.036714,1.278722,0.317591,0.000641,0.064152,1.274030,0.275229,0.881587,0.007815,1.284894,0.372974,0.964995,0.073248,1.284096,0.339022,0.874911,0.001642,1.271868,0.283140,0.803819,0.064824,1.273801,0.275318,0.007748,1.284726,0.372976,0.073643,1.284364,0.339063,0.000564,1.272015,0.282998,-0.171539,1.118075,-1.395168,,,,,,,,,,,,,,,,,,,,,,,,
1390,23.166667,-0.094925,0.044131,0.017189,0.994357,0.040212,1.278375,0.318281,0.000548,0.067310,1.273816,0.275687,0.876338,0.011755,1.284414,0.373908,0.978166,0.076897,1.283971,0.339394,0.868264,0.004885,1.271299,0.284137,0.802730,0.067914,1.273513,0.275717,0.011849,1.284176,0.373603,0.077100,1.284299,0.339568,0.003904,1.271536,0.284263,-0.171539,1.118048,-1.395162,,,,,,,,,,,,,,,,,,,,,,,,
1391,23.183333,-0.093830,0.046744,0.016500,0.994353,0.043901,1.277978,0.318709,0.000736,0.070772,1.273452,0.275968,0.880736,0.015740,1.283960,0.374493,0.973241,0.080704,1.283460,0.339646,0.869521,0.008386,1.271041,0.284731,0.811811,0.071279,1.273119,0.275994,0.015794,1.283734,0.374274,0.081312,1.283887,0.340077,0.007114,1.271226,0.284511,-0.171566,1.118083,-1.395175,,,,,,,,,,,,,,,,,,,,,,,,
1392,23.200000,-0.095721,0.052148,0.015954,0.993913,0.047505,1.277709,0.319294,0.000703,0.073912,1.272957,0.276288,0.878560,0.019950,1.283971,0.375348,0.952355,0.084539,1.283204,0.339815,0.896193,0.011618,1.270702,0.285723,0.820081,0.074561,1.272675,0.276231,0.019838,1.283754,0.375136,0.085030,1.283525,0.339975,0.010515,1.270905,0.285857,-0.171571,1.118081,-1.395172,,,,,,,,,,,,,,,,,,,,,,,,
1393,23.216667,-0.094528,0.053362,0.015565,0.993969,0.051085,1.277305,0.319650,0.000827,0.077384,1.272623,0.276571,0.869940,0.023670,1.283470,0.375784,0.966550,0.088174,1.282711,0.340096,0.826080,0.015110,1.270417,0.286149,0.804657,0.077798,1.272263,0.276499,0.023583,1.283225,0.375556,0.089011,1.283186,0.340573,0.013907,1.270614,0.286010,-0.171079,1.117737,-1.395058,,,,,,,,,,,,,,,,,,,,,,,,
1394,23.233333,-0.094384,0.055910,0.013442,0.993874,0.054319,1.277211,0.320485,0.000833,0.080395,1.272403,0.277284,0.842880,0.027196,1.283506,0.376746,0.909694,0.091528,1.282442,0.340757,0.908032,0.018156,1.270491,0.287153,0.802815,0.081150,1.271883,0.276865,0.027163,1.283148,0.376249,0.091696,1.282895,0.341077,0.017211,1.270930,0.287794,-0.171107,1.117764,-1.395095,,,,,,,,,,,,,,,,,,,,,,,,
1395,23.250000,-0.092218,0.059026,0.013210,0.993900,0.057214,1.276990,0.321053,0.001279,0.083015,1.272331,0.277671,0.777331,0.030450,1.283084,0.377507,0.880651,0.094555,1.282089,0.341116,0.880357,0.020837,1.270457,0.287918,0.638031,0.084146,1.271796,0.277295,0.030410,1.282677,0.376648,0.095038,1.282524,0.341403,0.018847,1.271071,0.289165,-0.171589,1.118096,-1.395177,,,,,,,,,,,,,,,,,,,,,,,,
1396,23.266667,-0.095041,0.061299,0.013446,0.993493,0.060471,1.276684,0.321463,0.000731,0.086077,1.271787,0.277992,0.904515,0.033961,1.283090,0.378002,0.942986,0.097901,1.281912,0.341327,0.958529,0.023947,1.269948,0.288531,0.835008,0.086899,1.271420,0.277670,0.033652,1.282792,0.377623,0.098138,1.282207,0.341294,0.023145,1.270316,0.289320,-0.171089,1.117771,-1.395067,,,,,,,,,,,,,,,,,,,,,,,,
1397,23.283333,-0.091052,0.059984,0.015143,0.993923,0.063486,1.276299,0.322013,0.000678,0.089204,1.271840,0.278560,0.850526,0.036829,1.282155,0.378543,0.835061,0.100855,1.281479,0.342003,0.969393,0.027056,1.269721,0.288945,0.725943,0.089920,1.271404,0.278532,0.036911,1.281762,0.377900,0.100868,1.281871,0.342061,0.026172,1.270168,0.289610,-0.171105,1.117735,-1.395085,,,,,,,,,,,,,,,,,,,,,,,,
1398,23.300000,-0.091458,0.063006,0.016080,0.993684,0.066309,1.276160,0.323037,0.000900,0.091763,1.271700,0.279429,0.836050,0.039995,1.282027,0.379726,0.890878,0.103793,1.281407,0.342791,0.940273,0.029683,1.269504,0.290200,0.708921,0.092796,1.271354,0.279084,0.039822,1.281644,0.378762,0.103857,1.281667,0.342757,0.028595,1.270007,0.291762,-0.171549,1.118049,-1.395170,,,,,,,,,,,,,,,,,,,,,,,,
1399,23.316667,-0.091330,0.060362,0.019428,0.993800,0.069069,1.275888,0.323105,0.000509,0.094757,1.271645,0.279613,0.907834,0.042451,1.281523,0.379676,0.992758,0.106423,1.281386,0.343038,0.921447,0.032645,1.268998,0.290094,0.850028,0.095316,1.271443,0.279658,0.042557,1.281365,0.379473,0.106693,1.281645,0.343257,0.031631,1.269118,0.290045,-0.171551,1.118044,-1.395147,,,,,,,,,,,,,,,,,,,,,,,,
1400,23.333333,-0.089684,0.060927,0.018465,0.993933,0.071602,1.275956,0.323588,0.000484,0.097237,1.271793,0.280057,0.911569,0.045052,1.281471,0.380203,0.977708,0.108988,1.281309,0.343500,0.940621,0.035130,1.269252,0.290591,0.858033,0.097816,1.271540,0.280209,0.045080,1.281260,0.379968,0.109242,1.281591,0.343518,0.034203,1.269452,0.290677,-0.171534,1.118002,-1.395152,,,,,,,,,,,,,,,,,,,,,,,,
